series,iso3c,n_internal_gaps,max_internal_gap
EG.FEC.RNEW.ZS,FIN,0,0.0
EG.FEC.RNEW.ZS,FJI,0,0.0
EG.FEC.RNEW.ZS,FRA,0,0.0
EG.FEC.RNEW.ZS,FRO,0,0.0
EG.FEC.RNEW.ZS,FSM,0,0.0
EG.FEC.RNEW.ZS,GAB,0,0.0
EG.FEC.RNEW.ZS,GBR,0,0.0
EG.FEC.RNEW.ZS,GEO,0,0.0
EG.FEC.RNEW.ZS,GHA,0,0.0
EG.FEC.RNEW.ZS,GIB,0,0.0
EG.FEC.RNEW.ZS,GIN,0,0.0
EG.FEC.RNEW.ZS,GMB,0,0.0
EG.FEC.RNEW.ZS,GNB,0,0.0
EG.FEC.RNEW.ZS,GNQ,0,0.0
EG.FEC.RNEW.ZS,GRC,0,0.0
EG.FEC.RNEW.ZS,GRD,0,0.0
EG.FEC.RNEW.ZS,GRL,0,0.0
EG.FEC.RNEW.ZS,GTM,0,0.0
EG.FEC.RNEW.ZS,GUM,0,0.0
EG.FEC.RNEW.ZS,GUY,0,0.0
EG.FEC.RNEW.ZS,HKG,0,0.0
EG.FEC.RNEW.ZS,HND,0,0.0
EG.FEC.RNEW.ZS,HRV,0,0.0
EG.FEC.RNEW.ZS,HTI,0,0.0
EG.FEC.RNEW.ZS,HUN,0,0.0
EG.FEC.RNEW.ZS,IDN,0,0.0
EG.FEC.RNEW.ZS,IMN,0,0.0
EG.FEC.RNEW.ZS,IND,0,0.0
EG.FEC.RNEW.ZS,IRL,0,0.0
EG.FEC.RNEW.ZS,IRN,0,0.0
EG.FEC.RNEW.ZS,IRQ,0,0.0
EG.FEC.RNEW.ZS,ISL,0,0.0
EG.FEC.RNEW.ZS,ISR,0,0.0
EG.FEC.RNEW.ZS,ITA,0,0.0
EG.FEC.RNEW.ZS,JAM,0,0.0
EG.FEC.RNEW.ZS,JOR,0,0.0
EG.FEC.RNEW.ZS,JPN,0,0.0
EG.FEC.RNEW.ZS,KAZ,0,0.0
EG.FEC.RNEW.ZS,KEN,0,0.0
EG.FEC.RNEW.ZS,KGZ,0,0.0
EG.FEC.RNEW.ZS,KHM,0,0.0
EG.FEC.RNEW.ZS,KIR,0,0.0
EG.FEC.RNEW.ZS,KNA,0,0.0
EG.FEC.RNEW.ZS,KOR,0,0.0
EG.FEC.RNEW.ZS,KWT,0,0.0
EG.FEC.RNEW.ZS,LAO,0,0.0
EG.FEC.RNEW.ZS,LBN,0,0.0
EG.FEC.RNEW.ZS,LBR,0,0.0
EG.FEC.RNEW.ZS,LBY,0,0.0
EG.FEC.RNEW.ZS,LCA,0,0.0
EG.FEC.RNEW.ZS,LIE,0,0.0
EG.FEC.RNEW.ZS,LKA,0,0.0
EG.FEC.RNEW.ZS,LSO,0,0.0
EG.FEC.RNEW.ZS,LTU,0,0.0
EG.FEC.RNEW.ZS,LUX,0,0.0
EG.FEC.RNEW.ZS,LVA,0,0.0
EG.FEC.RNEW.ZS,MAC,0,0.0
EG.FEC.RNEW.ZS,MAF,0,
EG.FEC.RNEW.ZS,MAR,0,0.0
EG.FEC.RNEW.ZS,MCO,0,
EG.FEC.RNEW.ZS,MDA,0,0.0
EG.FEC.RNEW.ZS,MDG,0,0.0
EG.FEC.RNEW.ZS,MDV,0,0.0
EG.FEC.RNEW.ZS,MEX,0,0.0
EG.FEC.RNEW.ZS,MHL,0,0.0
EG.FEC.RNEW.ZS,MKD,0,0.0
EG.FEC.RNEW.ZS,MLI,0,0.0
EG.FEC.RNEW.ZS,MLT,0,0.0
EG.FEC.RNEW.ZS,MMR,0,0.0
EG.FEC.RNEW.ZS,MNE,0,0.0
EG.FEC.RNEW.ZS,MNG,0,0.0
EG.FEC.RNEW.ZS,MNP,0,0.0
EG.FEC.RNEW.ZS,MOZ,0,0.0
EG.FEC.RNEW.ZS,MRT,0,0.0
EG.FEC.RNEW.ZS,MUS,0,0.0
EG.FEC.RNEW.ZS,MWI,0,0.0
EG.FEC.RNEW.ZS,MYS,0,0.0
EG.FEC.RNEW.ZS,NAM,0,0.0
EG.FEC.RNEW.ZS,NCL,0,0.0
EG.FEC.RNEW.ZS,NER,0,0.0
EG.FEC.RNEW.ZS,NGA,0,0.0
EG.FEC.RNEW.ZS,NIC,0,0.0
EG.FEC.RNEW.ZS,NLD,0,0.0
EG.FEC.RNEW.ZS,NOR,0,0.0
EG.FEC.RNEW.ZS,NPL,0,0.0
EG.FEC.RNEW.ZS,NRU,0,0.0
EG.FEC.RNEW.ZS,NZL,0,0.0
EG.FEC.RNEW.ZS,OMN,0,0.0
EG.FEC.RNEW.ZS,PAK,0,0.0
EG.FEC.RNEW.ZS,PAN,0,0.0
EG.FEC.RNEW.ZS,PER,0,0.0
EG.FEC.RNEW.ZS,PHL,0,0.0
EG.FEC.RNEW.ZS,PLW,0,0.0
EG.FEC.RNEW.ZS,PNG,0,0.0
EG.FEC.RNEW.ZS,POL,0,0.0
EG.FEC.RNEW.ZS,PRI,0,0.0
EG.FEC.RNEW.ZS,PRK,0,0.0
EG.FEC.RNEW.ZS,PRT,0,0.0
EG.FEC.RNEW.ZS,PRY,0,0.0
EG.FEC.RNEW.ZS,PSE,0,0.0
EG.FEC.RNEW.ZS,PYF,0,0.0
EG.FEC.RNEW.ZS,QAT,0,0.0
EG.FEC.RNEW.ZS,ROU,0,0.0
EG.FEC.RNEW.ZS,RUS,0,0.0
EG.FEC.RNEW.ZS,RWA,0,0.0
EG.FEC.RNEW.ZS,SAU,0,0.0
EG.FEC.RNEW.ZS,SDN,0,0.0
EG.FEC.RNEW.ZS,SEN,0,0.0
EG.FEC.RNEW.ZS,SGP,0,0.0
EG.FEC.RNEW.ZS,SLB,0,0.0
EG.FEC.RNEW.ZS,SLE,0,0.0
EG.FEC.RNEW.ZS,SLV,0,0.0
EG.FEC.RNEW.ZS,SMR,0,
EG.FEC.RNEW.ZS,SOM,0,0.0
EG.FEC.RNEW.ZS,SRB,0,0.0
EG.FEC.RNEW.ZS,SSD,0,0.0
EG.FEC.RNEW.ZS,STP,0,0.0
EG.FEC.RNEW.ZS,SUR,0,0.0
EG.FEC.RNEW.ZS,SVK,0,0.0
EG.FEC.RNEW.ZS,SVN,0,0.0
EG.FEC.RNEW.ZS,SWE,0,0.0
EG.FEC.RNEW.ZS,SWZ,0,0.0
EG.FEC.RNEW.ZS,SXM,0,0.0
EG.FEC.RNEW.ZS,SYC,0,0.0
EG.FEC.RNEW.ZS,SYR,0,0.0
EG.FEC.RNEW.ZS,TCA,0,0.0
EG.FEC.RNEW.ZS,TCD,0,0.0
EG.FEC.RNEW.ZS,TGO,0,0.0
EG.FEC.RNEW.ZS,THA,0,0.0
EG.FEC.RNEW.ZS,TJK,0,0.0
EG.FEC.RNEW.ZS,TKM,0,0.0
EG.FEC.RNEW.ZS,TLS,0,0.0
EG.FEC.RNEW.ZS,TON,0,0.0
EG.FEC.RNEW.ZS,TTO,0,0.0
EG.FEC.RNEW.ZS,TUN,0,0.0
EG.FEC.RNEW.ZS,TUR,0,0.0
EG.FEC.RNEW.ZS,TUV,0,0.0
EG.FEC.RNEW.ZS,TZA,0,0.0
EG.FEC.RNEW.ZS,UGA,0,0.0
EG.FEC.RNEW.ZS,UKR,0,0.0
EG.FEC.RNEW.ZS,URY,0,0.0
EG.FEC.RNEW.ZS,USA,0,0.0
EG.FEC.RNEW.ZS,UZB,0,0.0
EG.FEC.RNEW.ZS,VCT,0,0.0
EG.FEC.RNEW.ZS,VEN,0,0.0
EG.FEC.RNEW.ZS,VGB,0,0.0
EG.FEC.RNEW.ZS,VIR,0,0.0
EG.FEC.RNEW.ZS,VNM,0,0.0
EG.FEC.RNEW.ZS,VUT,0,0.0
EG.FEC.RNEW.ZS,WSM,0,0.0
EG.FEC.RNEW.ZS,XKX,0,
EG.FEC.RNEW.ZS,YEM,0,0.0
EG.FEC.RNEW.ZS,ZAF,0,0.0
EG.FEC.RNEW.ZS,ZMB,0,0.0
EG.FEC.RNEW.ZS,ZWE,0,0.0
EG.GDP.PUSE.KO.PP.KD,ABW,0,
EG.GDP.PUSE.KO.PP.KD,AFG,0,
EG.GDP.PUSE.KO.PP.KD,AGO,0,0.0
EG.GDP.PUSE.KO.PP.KD,ALB,0,0.0
EG.GDP.PUSE.KO.PP.KD,AND,0,
EG.GDP.PUSE.KO.PP.KD,ARE,0,0.0
EG.GDP.PUSE.KO.PP.KD,ARG,0,0.0
EG.GDP.PUSE.KO.PP.KD,ARM,0,0.0
EG.GDP.PUSE.KO.PP.KD,ASM,0,
EG.GDP.PUSE.KO.PP.KD,ATG,1,13.0
EG.GDP.PUSE.KO.PP.KD,AUS,0,0.0
EG.GDP.PUSE.KO.PP.KD,AUT,0,0.0
EG.GDP.PUSE.KO.PP.KD,AZE,0,0.0
EG.GDP.PUSE.KO.PP.KD,BDI,0,
EG.GDP.PUSE.KO.PP.KD,BEL,0,0.0
EG.GDP.PUSE.KO.PP.KD,BEN,0,0.0
EG.GDP.PUSE.KO.PP.KD,BFA,0,0.0
EG.GDP.PUSE.KO.PP.KD,BGD,0,0.0
EG.GDP.PUSE.KO.PP.KD,BGR,0,0.0
EG.GDP.PUSE.KO.PP.KD,BHR,0,0.0
EG.GDP.PUSE.KO.PP.KD,BHS,1,13.0
EG.GDP.PUSE.KO.PP.KD,BIH,0,0.0
EG.GDP.PUSE.KO.PP.KD,BLR,0,0.0
EG.GDP.PUSE.KO.PP.KD,BLZ,1,13.0
EG.GDP.PUSE.KO.PP.KD,BMU,0,
EG.GDP.PUSE.KO.PP.KD,BOL,0,0.0
EG.GDP.PUSE.KO.PP.KD,BRA,0,0.0
EG.GDP.PUSE.KO.PP.KD,BRB,1,13.0
EG.GDP.PUSE.KO.PP.KD,BRN,0,0.0
EG.GDP.PUSE.KO.PP.KD,BTN,1,13.0
EG.GDP.PUSE.KO.PP.KD,BWA,0,0.0
EG.GDP.PUSE.KO.PP.KD,CAF,0,
EG.GDP.PUSE.KO.PP.KD,CAN,0,0.0
EG.GDP.PUSE.KO.PP.KD,CHE,0,0.0
EG.GDP.PUSE.KO.PP.KD,CHI,0,
EG.GDP.PUSE.KO.PP.KD,CHL,0,0.0
EG.GDP.PUSE.KO.PP.KD,CHN,0,0.0
EG.GDP.PUSE.KO.PP.KD,CIV,0,0.0
EG.GDP.PUSE.KO.PP.KD,CMR,0,0.0
EG.GDP.PUSE.KO.PP.KD,COD,0,0.0
EG.GDP.PUSE.KO.PP.KD,COG,0,0.0
EG.GDP.PUSE.KO.PP.KD,COL,0,0.0
EG.GDP.PUSE.KO.PP.KD,COM,1,13.0
EG.GDP.PUSE.KO.PP.KD,CPV,1,13.0
EG.GDP.PUSE.KO.PP.KD,CRI,0,0.0
EG.GDP.PUSE.KO.PP.KD,CUB,0,
EG.GDP.PUSE.KO.PP.KD,CUW,0,0.0
EG.GDP.PUSE.KO.PP.KD,CYM,0,
EG.GDP.PUSE.KO.PP.KD,CYP,0,0.0
EG.GDP.PUSE.KO.PP.KD,CZE,0,0.0
EG.GDP.PUSE.KO.PP.KD,DEU,0,0.0
EG.GDP.PUSE.KO.PP.KD,DJI,0,
EG.GDP.PUSE.KO.PP.KD,DMA,1,13.0
EG.GDP.PUSE.KO.PP.KD,DNK,0,0.0
EG.GDP.PUSE.KO.PP.KD,DOM,0,0.0
EG.GDP.PUSE.KO.PP.KD,DZA,0,0.0
EG.GDP.PUSE.KO.PP.KD,ECU,0,0.0
EG.GDP.PUSE.KO.PP.KD,EGY,0,0.0
EG.GDP.PUSE.KO.PP.KD,ERI,0,
EG.GDP.PUSE.KO.PP.KD,ESP,0,0.0
EG.GDP.PUSE.KO.PP.KD,EST,0,0.0
EG.GDP.PUSE.KO.PP.KD,ETH,0,0.0
EG.GDP.PUSE.KO.PP.KD,FIN,0,0.0
EG.GDP.PUSE.KO.PP.KD,FJI,1,13.0
EG.GDP.PUSE.KO.PP.KD,FRA,0,0.0
EG.GDP.PUSE.KO.PP.KD,FRO,0,
EG.GDP.PUSE.KO.PP.KD,FSM,0,
EG.GDP.PUSE.KO.PP.KD,GAB,0,0.0
EG.GDP.PUSE.KO.PP.KD,GBR,0,0.0
EG.GDP.PUSE.KO.PP.KD,GEO,0,0.0
EG.GDP.PUSE.KO.PP.KD,GHA,0,0.0
EG.GDP.PUSE.KO.PP.KD,GIB,0,
EG.GDP.PUSE.KO.PP.KD,GIN,0,
EG.GDP.PUSE.KO.PP.KD,GMB,1,13.0
EG.GDP.PUSE.KO.PP.KD,GNB,1,13.0
EG.GDP.PUSE.KO.PP.KD,GNQ,0,0.0
EG.GDP.PUSE.KO.PP.KD,GRC,0,0.0
EG.GDP.PUSE.KO.PP.KD,GRD,1,13.0
EG.GDP.PUSE.KO.PP.KD,GRL,0,
EG.GDP.PUSE.KO.PP.KD,GTM,0,0.0
EG.GDP.PUSE.KO.PP.KD,GUM,0,
EG.GDP.PUSE.KO.PP.KD,GUY,1,13.0
EG.GDP.PUSE.KO.PP.KD,HKG,0,0.0
EG.GDP.PUSE.KO.PP.KD,HND,0,0.0
EG.GDP.PUSE.KO.PP.KD,HRV,0,0.0
EG.GDP.PUSE.KO.PP.KD,HTI,0,0.0
EG.GDP.PUSE.KO.PP.KD,HUN,0,0.0
EG.GDP.PUSE.KO.PP.KD,IDN,0,0.0
EG.GDP.PUSE.KO.PP.KD,IMN,0,
EG.GDP.PUSE.KO.PP.KD,IND,0,0.0
EG.GDP.PUSE.KO.PP.KD,IRL,0,0.0
EG.GDP.PUSE.KO.PP.KD,IRN,0,0.0
EG.GDP.PUSE.KO.PP.KD,IRQ,0,0.0
EG.GDP.PUSE.KO.PP.KD,ISL,0,0.0
EG.GDP.PUSE.KO.PP.KD,ISR,0,0.0
EG.GDP.PUSE.KO.PP.KD,ITA,0,0.0
EG.GDP.PUSE.KO.PP.KD,JAM,0,0.0
EG.GDP.PUSE.KO.PP.KD,JOR,0,0.0
EG.GDP.PUSE.KO.PP.KD,JPN,0,0.0
EG.GDP.PUSE.KO.PP.KD,KAZ,0,0.0
EG.GDP.PUSE.KO.PP.KD,KEN,0,0.0
EG.GDP.PUSE.KO.PP.KD,KGZ,0,0.0
EG.GDP.PUSE.KO.PP.KD,KHM,0,0.0
EG.GDP.PUSE.KO.PP.KD,KIR,1,13.0
EG.GDP.PUSE.KO.PP.KD,KNA,1,13.0
EG.GDP.PUSE.KO.PP.KD,KOR,0,0.0
EG.GDP.PUSE.KO.PP.KD,KWT,0,0.0
EG.GDP.PUSE.KO.PP.KD,LAO,0,0.0
EG.GDP.PUSE.KO.PP.KD,LBN,0,0.0
EG.GDP.PUSE.KO.PP.KD,LBR,0,
EG.GDP.PUSE.KO.PP.KD,LBY,0,0.0
EG.GDP.PUSE.KO.PP.KD,LCA,1,13.0
EG.GDP.PUSE.KO.PP.KD,LIE,0,
EG.GDP.PUSE.KO.PP.KD,LKA,0,0.0
EG.GDP.PUSE.KO.PP.KD,LSO,0,0.0
EG.GDP.PUSE.KO.PP.KD,LTU,0,0.0
EG.GDP.PUSE.KO.PP.KD,LUX,0,0.0
EG.GDP.PUSE.KO.PP.KD,LVA,0,0.0
EG.GDP.PUSE.KO.PP.KD,MAC,0,
EG.GDP.PUSE.KO.PP.KD,MAF,0,
EG.GDP.PUSE.KO.PP.KD,MAR,0,0.0
EG.GDP.PUSE.KO.PP.KD,MCO,0,
EG.GDP.PUSE.KO.PP.KD,MDA,0,0.0
EG.GDP.PUSE.KO.PP.KD,MDG,0,0.0
EG.GDP.PUSE.KO.PP.KD,MDV,1,13.0
EG.GDP.PUSE.KO.PP.KD,MEX,0,0.0
EG.GDP.PUSE.KO.PP.KD,MHL,0,0.0
EG.GDP.PUSE.KO.PP.KD,MKD,0,0.0
EG.GDP.PUSE.KO.PP.KD,MLI,0,
EG.GDP.PUSE.KO.PP.KD,MLT,0,0.0
EG.GDP.PUSE.KO.PP.KD,MMR,0,0.0
EG.GDP.PUSE.KO.PP.KD,MNE,0,0.0
EG.GDP.PUSE.KO.PP.KD,MNG,0,0.0
EG.GDP.PUSE.KO.PP.KD,MNP,0,
EG.GDP.PUSE.KO.PP.KD,MOZ,0,0.0
EG.GDP.PUSE.KO.PP.KD,MRT,0,
EG.GDP.PUSE.KO.PP.KD,MUS,0,0.0
EG.GDP.PUSE.KO.PP.KD,MWI,0,
EG.GDP.PUSE.KO.PP.KD,MYS,0,0.0
EG.GDP.PUSE.KO.PP.KD,NAM,0,0.0
EG.GDP.PUSE.KO.PP.KD,NCL,0,
EG.GDP.PUSE.KO.PP.KD,NER,0,0.0
EG.GDP.PUSE.KO.PP.KD,NGA,0,0.0
EG.GDP.PUSE.KO.PP.KD,NIC,0,0.0
EG.GDP.PUSE.KO.PP.KD,NLD,0,0.0
EG.GDP.PUSE.KO.PP.KD,NOR,0,0.0
EG.GDP.PUSE.KO.PP.KD,NPL,0,0.0
EG.GDP.PUSE.KO.PP.KD,NRU,0,
EG.GDP.PUSE.KO.PP.KD,NZL,0,0.0
EG.GDP.PUSE.KO.PP.KD,OMN,0,0.0
EG.GDP.PUSE.KO.PP.KD,PAK,0,0.0
EG.GDP.PUSE.KO.PP.KD,PAN,0,0.0
EG.GDP.PUSE.KO.PP.KD,PER,0,0.0
EG.GDP.PUSE.KO.PP.KD,PHL,0,0.0
EG.GDP.PUSE.KO.PP.KD,PLW,0,
EG.GDP.PUSE.KO.PP.KD,PNG,0,
EG.GDP.PUSE.KO.PP.KD,POL,0,0.0
EG.GDP.PUSE.KO.PP.KD,PRI,0,
EG.GDP.PUSE.KO.PP.KD,PRK,0,
EG.GDP.PUSE.KO.PP.KD,PRT,0,0.0
EG.GDP.PUSE.KO.PP.KD,PRY,0,0.0
EG.GDP.PUSE.KO.PP.KD,PSE,0,
EG.GDP.PUSE.KO.PP.KD,PYF,0,
EG.GDP.PUSE.KO.PP.KD,QAT,0,0.0
EG.GDP.PUSE.KO.PP.KD,ROU,0,0.0
EG.GDP.PUSE.KO.PP.KD,RUS,0,0.0
EG.GDP.PUSE.KO.PP.KD,RWA,0,0.0
EG.GDP.PUSE.KO.PP.KD,SAU,0,0.0
EG.GDP.PUSE.KO.PP.KD,SDN,0,0.0
EG.GDP.PUSE.KO.PP.KD,SEN,0,0.0
EG.GDP.PUSE.KO.PP.KD,SGP,0,0.0
EG.GDP.PUSE.KO.PP.KD,SLB,1,13.0
EG.GDP.PUSE.KO.PP.KD,SLE,0,
EG.GDP.PUSE.KO.PP.KD,SLV,0,0.0
EG.GDP.PUSE.KO.PP.KD,SMR,0,
EG.GDP.PUSE.KO.PP.KD,SOM,0,
EG.GDP.PUSE.KO.PP.KD,SRB,0,0.0
EG.GDP.PUSE.KO.PP.KD,SSD,0,
EG.GDP.PUSE.KO.PP.KD,STP,1,13.0
EG.GDP.PUSE.KO.PP.KD,SUR,0,0.0
EG.GDP.PUSE.KO.PP.KD,SVK,0,0.0
EG.GDP.PUSE.KO.PP.KD,SVN,0,0.0
EG.GDP.PUSE.KO.PP.KD,SWE,0,0.0
EG.GDP.PUSE.KO.PP.KD,SWZ,0,0.0
EG.GDP.PUSE.KO.PP.KD,SXM,0,
EG.GDP.PUSE.KO.PP.KD,SYC,1,13.0
EG.GDP.PUSE.KO.PP.KD,SYR,0,0.0
EG.GDP.PUSE.KO.PP.KD,TCA,0,
EG.GDP.PUSE.KO.PP.KD,TCD,0,0.0
EG.GDP.PUSE.KO.PP.KD,TGO,0,0.0
EG.GDP.PUSE.KO.PP.KD,THA,0,0.0
EG.GDP.PUSE.KO.PP.KD,TJK,0,0.0
EG.GDP.PUSE.KO.PP.KD,TKM,0,0.0
EG.GDP.PUSE.KO.PP.KD,TLS,0,0.0
EG.GDP.PUSE.KO.PP.KD,TON,1,13.0
EG.GDP.PUSE.KO.PP.KD,TTO,0,0.0
EG.GDP.PUSE.KO.PP.KD,TUN,0,0.0
EG.GDP.PUSE.KO.PP.KD,TUR,0,0.0
EG.GDP.PUSE.KO.PP.KD,TUV,0,
EG.GDP.PUSE.KO.PP.KD,TZA,0,0.0
EG.GDP.PUSE.KO.PP.KD,UGA,0,0.0
EG.GDP.PUSE.KO.PP.KD,UKR,0,0.0
EG.GDP.PUSE.KO.PP.KD,URY,0,0.0
EG.GDP.PUSE.KO.PP.KD,USA,0,0.0
EG.GDP.PUSE.KO.PP.KD,UZB,0,0.0
EG.GDP.PUSE.KO.PP.KD,VCT,1,13.0
EG.GDP.PUSE.KO.PP.KD,VEN,0,
EG.GDP.PUSE.KO.PP.KD,VGB,0,
EG.GDP.PUSE.KO.PP.KD,VIR,0,
EG.GDP.PUSE.KO.PP.KD,VNM,0,0.0
EG.GDP.PUSE.KO.PP.KD,VUT,1,13.0
EG.GDP.PUSE.KO.PP.KD,WSM,1,13.0
EG.GDP.PUSE.KO.PP.KD,XKX,0,0.0
EG.GDP.PUSE.KO.PP.KD,YEM,0,
EG.GDP.PUSE.KO.PP.KD,ZAF,0,0.0
EG.GDP.PUSE.KO.PP.KD,ZMB,0,0.0
EG.GDP.PUSE.KO.PP.KD,ZWE,0,0.0
EG.USE.COMM.FO.ZS,ABW,0,
EG.USE.COMM.FO.ZS,AFG,0,
EG.USE.COMM.FO.ZS,AGO,0,0.0
EG.USE.COMM.FO.ZS,ALB,0,0.0
EG.USE.COMM.FO.ZS,AND,0,
EG.USE.COMM.FO.ZS,ARE,0,0.0
EG.USE.COMM.FO.ZS,ARG,0,0.0
EG.USE.COMM.FO.ZS,ARM,0,0.0
EG.USE.COMM.FO.ZS,ASM,0,
EG.USE.COMM.FO.ZS,ATG,1,13.0
EG.USE.COMM.FO.ZS,AUS,0,0.0
EG.USE.COMM.FO.ZS,AUT,0,0.0
EG.USE.COMM.FO.ZS,AZE,0,0.0
EG.USE.COMM.FO.ZS,BDI,0,
EG.USE.COMM.FO.ZS,BEL,0,0.0
EG.USE.COMM.FO.ZS,BEN,0,0.0
EG.USE.COMM.FO.ZS,BFA,0,0.0
EG.USE.COMM.FO.ZS,BGD,0,0.0
EG.USE.COMM.FO.ZS,BGR,0,0.0
EG.USE.COMM.FO.ZS,BHR,0,0.0
EG.USE.COMM.FO.ZS,BHS,1,13.0
EG.USE.COMM.FO.ZS,BIH,0,0.0
EG.USE.COMM.FO.ZS,BLR,0,0.0
EG.USE.COMM.FO.ZS,BLZ,1,13.0
EG.USE.COMM.FO.ZS,BMU,0,
EG.USE.COMM.FO.ZS,BOL,0,0.0
EG.USE.COMM.FO.ZS,BRA,0,0.0
EG.USE.COMM.FO.ZS,BRB,1,13.0
EG.USE.COMM.FO.ZS,BRN,0,0.0
EG.USE.COMM.FO.ZS,BTN,1,13.0
EG.USE.COMM.FO.ZS,BWA,0,0.0
EG.USE.COMM.FO.ZS,CAF,0,
EG.USE.COMM.FO.ZS,CAN,0,0.0
EG.USE.COMM.FO.ZS,CHE,0,0.0
EG.USE.COMM.FO.ZS,CHI,0,
EG.USE.COMM.FO.ZS,CHL,0,0.0
EG.USE.COMM.FO.ZS,CHN,0,0.0
EG.USE.COMM.FO.ZS,CIV,0,0.0
EG.USE.COMM.FO.ZS,CMR,0,0.0
EG.USE.COMM.FO.ZS,COD,0,0.0
EG.USE.COMM.FO.ZS,COG,0,0.0
EG.USE.COMM.FO.ZS,COL,0,0.0
EG.USE.COMM.FO.ZS,COM,1,13.0
EG.USE.COMM.FO.ZS,CPV,1,13.0
EG.USE.COMM.FO.ZS,CRI,0,0.0
EG.USE.COMM.FO.ZS,CUB,0,0.0
EG.USE.COMM.FO.ZS,CUW,0,0.0
EG.USE.COMM.FO.ZS,CYM,0,
EG.USE.COMM.FO.ZS,CYP,0,0.0
EG.USE.COMM.FO.ZS,CZE,0,0.0
EG.USE.COMM.FO.ZS,DEU,0,0.0
EG.USE.COMM.FO.ZS,DJI,1,13.0
EG.USE.COMM.FO.ZS,DMA,1,13.0
EG.USE.COMM.FO.ZS,DNK,0,0.0
EG.USE.COMM.FO.ZS,DOM,0,0.0
EG.USE.COMM.FO.ZS,DZA,0,0.0
EG.USE.COMM.FO.ZS,ECU,0,0.0
EG.USE.COMM.FO.ZS,EGY,0,0.0
EG.USE.COMM.FO.ZS,ERI,0,0.0
EG.USE.COMM.FO.ZS,ESP,0,0.0
EG.USE.COMM.FO.ZS,EST,0,0.0
EG.USE.COMM.FO.ZS,ETH,0,0.0
EG.USE.COMM.FO.ZS,FIN,0,0.0
EG.USE.COMM.FO.ZS,FJI,1,13.0
EG.USE.COMM.FO.ZS,FRA,0,0.0
EG.USE.COMM.FO.ZS,FRO,0,
EG.USE.COMM.FO.ZS,FSM,0,
EG.USE.COMM.FO.ZS,GAB,0,0.0
EG.USE.COMM.FO.ZS,GBR,0,0.0
EG.USE.COMM.FO.ZS,GEO,0,0.0
EG.USE.COMM.FO.ZS,GHA,0,0.0
EG.USE.COMM.FO.ZS,GIB,0,0.0
EG.USE.COMM.FO.ZS,GIN,0,
EG.USE.COMM.FO.ZS,GMB,1,13.0
EG.USE.COMM.FO.ZS,GNB,1,13.0
EG.USE.COMM.FO.ZS,GNQ,0,0.0
EG.USE.COMM.FO.ZS,GRC,0,0.0
EG.USE.COMM.FO.ZS,GRD,1,13.0
EG.USE.COMM.FO.ZS,GRL,0,
EG.USE.COMM.FO.ZS,GTM,0,0.0
EG.USE.COMM.FO.ZS,GUM,0,
EG.USE.COMM.FO.ZS,GUY,1,13.0
EG.USE.COMM.FO.ZS,HKG,0,0.0
EG.USE.COMM.FO.ZS,HND,0,0.0
EG.USE.COMM.FO.ZS,HRV,0,0.0
EG.USE.COMM.FO.ZS,HTI,0,0.0
EG.USE.COMM.FO.ZS,HUN,0,0.0
EG.USE.COMM.FO.ZS,IDN,0,0.0
EG.USE.COMM.FO.ZS,IMN,0,
EG.USE.COMM.FO.ZS,IND,0,0.0
EG.USE.COMM.FO.ZS,IRL,0,0.0
EG.USE.COMM.FO.ZS,IRN,0,0.0
EG.USE.COMM.FO.ZS,IRQ,0,0.0
EG.USE.COMM.FO.ZS,ISL,0,0.0
EG.USE.COMM.FO.ZS,ISR,0,0.0
EG.USE.COMM.FO.ZS,ITA,0,0.0
EG.USE.COMM.FO.ZS,JAM,0,0.0
EG.USE.COMM.FO.ZS,JOR,0,0.0
EG.USE.COMM.FO.ZS,JPN,0,0.0
EG.USE.COMM.FO.ZS,KAZ,0,0.0
EG.USE.COMM.FO.ZS,KEN,0,0.0
EG.USE.COMM.FO.ZS,KGZ,0,0.0
EG.USE.COMM.FO.ZS,KHM,0,0.0
EG.USE.COMM.FO.ZS,KIR,1,13.0
EG.USE.COMM.FO.ZS,KNA,1,13.0
EG.USE.COMM.FO.ZS,KOR,0,0.0
EG.USE.COMM.FO.ZS,KWT,0,0.0
EG.USE.COMM.FO.ZS,LAO,0,0.0
EG.USE.COMM.FO.ZS,LBN,0,0.0
EG.USE.COMM.FO.ZS,LBR,0,
EG.USE.COMM.FO.ZS,LBY,0,0.0
EG.USE.COMM.FO.ZS,LCA,1,13.0
EG.USE.COMM.FO.ZS,LIE,0,
EG.USE.COMM.FO.ZS,LKA,0,0.0
EG.USE.COMM.FO.ZS,LSO,0,0.0
EG.USE.COMM.FO.ZS,LTU,0,0.0
EG.USE.COMM.FO.ZS,LUX,0,0.0
EG.USE.COMM.FO.ZS,LVA,0,0.0
EG.USE.COMM.FO.ZS,MAC,0,
EG.USE.COMM.FO.ZS,MAF,0,
EG.USE.COMM.FO.ZS,MAR,0,0.0
EG.USE.COMM.FO.ZS,MCO,0,
EG.USE.COMM.FO.ZS,MDA,0,0.0
EG.USE.COMM.FO.ZS,MDG,0,0.0
EG.USE.COMM.FO.ZS,MDV,1,13.0
EG.USE.COMM.FO.ZS,MEX,0,0.0
EG.USE.COMM.FO.ZS,MHL,0,0.0
